station_code,measure_date,HS,TA_30MIN_MEAN,DW_30MIN_MEAN,rre024i0
JUL2,2013-05-04 12:00:00+00:00,83.0,2.8,44.0,4
JUL2,2013-05-05 12:00:00+00:00,80.0,6.6,201.0,16
JUL2,2013-05-06 12:00:00+00:00,75.0,4.1,25.0,0
JUL2,2013-05-07 12:00:00+00:00,71.0,4.2,193.0,4
JUL2,2013-05-08 12:00:00+00:00,68.0,5.3,203.0,36
JUL2,2013-05-09 12:00:00+00:00,62.0,6.3,192.0,0
JUL2,2013-05-10 12:00:00+00:00,59.0,0.6,306.0,8
JUL2,2013-05-11 12:00:00+00:00,,-0.1,336.0,4
JUL2,2013-05-12 12:00:00+00:00,60.0,0.2,117.0,4
JUL2,2013-05-13 12:00:00+00:00,61.0,0.9,98.0,8
JUL2,2013-05-14 12:00:00+00:00,,4.1,185.0,0
JUL2,2013-05-15 12:00:00+00:00,58.0,1.2,186.0,0
JUL2,2013-05-16 12:00:00+00:00,,1.8,102.0,78
JUL2,2013-05-17 12:00:00+00:00,71.0,3.1,97.0,30
JUL2,2013-05-18 12:00:00+00:00,68.0,0.3,149.0,58
JUL2,2013-05-19 12:00:00+00:00,73.0,0.0,170.0,90
JUL2,2013-05-20 12:00:00+00:00,72.0,-1.3,192.0,32
JUL2,2013-05-21 12:00:00+00:00,74.0,-0.6,166.0,4
JUL2,2013-05-22 12:00:00+00:00,71.0,0.8,27.0,0
JUL2,2013-05-23 12:00:00+00:00,70.0,-0.4,322.0,4
JUL2,2013-05-24 12:00:00+00:00,78.0,-7.5,340.0,0
JUL2,2013-05-25 12:00:00+00:00,81.0,-5.2,334.0,0
JUL2,2013-05-26 12:00:00+00:00,80.0,-1.2,22.0,0
JUL2,2013-05-27 12:00:00+00:00,78.0,2.6,239.0,0
JUL2,2013-05-28 12:00:00+00:00,74.0,1.4,193.0,0
JUL2,2013-05-29 12:00:00+00:00,86.0,3.3,164.0,4
JUL2,2013-05-30 12:00:00+00:00,98.0,-3.6,333.0,24
JUL2,2013-05-31 12:00:00+00:00,96.0,-1.2,343.0,16
JUL2,2013-06-01 12:00:00+00:00,104.0,1.1,74.0,32
JUL2,2013-06-02 12:00:00+00:00,103.0,0.8,332.0,20
JUL2,2013-06-03 12:00:00+00:00,97.0,0.6,357.0,0
JUL2,2013-06-04 12:00:00+00:00,89.0,5.0,10.0,0
JUL2,2013-06-05 12:00:00+00:00,83.0,7.6,315.0,0
JUL2,2013-06-06 12:00:00+00:00,78.0,8.2,332.0,0
JUL2,2013-06-07 12:00:00+00:00,73.0,8.3,342.0,0
JUL2,2013-06-08 12:00:00+00:00,69.0,9.0,200.0,0
JUL2,2013-06-09 12:00:00+00:00,66.0,3.4,141.0,60
JUL2,2013-06-10 12:00:00+00:00,65.0,1.8,339.0,36
JUL2,2013-06-11 12:00:00+00:00,,5.2,325.0,2
JUL2,2013-06-12 12:00:00+00:00,52.0,5.9,333.0,0
JUL2,2013-06-13 12:00:00+00:00,42.0,11.8,31.0,0
JUL2,2013-06-14 12:00:00+00:00,35.0,10.9,191.0,0
JUL2,2013-06-15 12:00:00+00:00,24.0,11.8,193.0,42
JUL2,2013-06-16 12:00:00+00:00,15.0,12.6,186.0,0
JUL2,2013-06-17 12:00:00+00:00,1.0,13.9,196.0,0
JUL2,2013-06-18 12:00:00+00:00,0.0,16.9,183.0,0
JUL2,2013-06-19 12:00:00+00:00,1.0,14.6,185.0,0
JUL2,2013-06-20 12:00:00+00:00,1.0,13.5,173.0,0
JUL2,2013-06-21 12:00:00+00:00,0.0,10.5,205.0,124
JUL2,2013-06-22 12:00:00+00:00,0.0,8.7,194.0,0
JUL2,2013-06-23 12:00:00+00:00,1.0,10.7,188.0,0
JUL2,2013-06-24 12:00:00+00:00,0.0,0.4,345.0,132
JUL2,2013-06-25 12:00:00+00:00,1.0,0.3,320.0,
JUL2,2013-06-26 12:00:00+00:00,1.0,1.0,338.0,34
JUL2,2013-06-27 12:00:00+00:00,0.0,2.5,178.0,0
JUL2,2013-06-28 12:00:00+00:00,0.0,1.7,10.0,6
JUL2,2013-06-29 12:00:00+00:00,2.0,1.6,160.0,20
JUL2,2013-06-30 12:00:00+00:00,0.0,5.6,323.0,10
JUL2,2013-07-01 12:00:00+00:00,1.0,9.5,188.0,0
JUL2,2013-07-02 12:00:00+00:00,0.0,10.8,200.0,0
JUL2,2013-07-03 12:00:00+00:00,-1.0,6.6,182.0,14
JUL2,2013-07-04 12:00:00+00:00,0.0,9.9,172.0,18
JUL2,2013-07-05 12:00:00+00:00,-1.0,11.0,347.0,0
JUL2,2013-07-06 12:00:00+00:00,0.0,13.1,344.0,0
JUL2,2013-07-07 12:00:00+00:00,0.0,12.8,197.0,0
JUL2,2013-07-08 12:00:00+00:00,0.0,12.0,200.0,0
JUL2,2013-07-09 12:00:00+00:00,-1.0,11.3,193.0,30
JUL2,2013-07-10 12:00:00+00:00,0.0,11.6,316.0,16
JUL2,2013-07-11 12:00:00+00:00,0.0,11.4,323.0,6
JUL2,2013-07-12 12:00:00+00:00,-1.0,12.8,32.0,0
JUL2,2013-07-13 12:00:00+00:00,0.0,12.3,352.0,0
JUL2,2013-07-14 12:00:00+00:00,0.0,11.7,312.0,0
JUL2,2013-07-15 12:00:00+00:00,0.0,11.9,322.0,28
JUL2,2013-07-16 12:00:00+00:00,0.0,14.1,198.0,0
JUL2,2013-07-17 12:00:00+00:00,0.0,12.7,198.0,0
JUL2,2013-07-18 12:00:00+00:00,0.0,11.6,149.0,54
JUL2,2013-07-19 12:00:00+00:00,0.0,11.6,180.0,0
JUL2,2013-07-20 12:00:00+00:00,0.0,13.3,194.0,24
JUL2,2013-07-21 12:00:00+00:00,1.0,13.6,187.0,96
JUL2,2013-07-22 12:00:00+00:00,0.0,14.3,309.0,4
JUL2,2013-07-23 12:00:00+00:00,0.0,14.8,199.0,0
JUL2,2013-07-24 12:00:00+00:00,0.0,12.8,195.0,0
JUL2,2013-07-25 12:00:00+00:00,0.0,14.3,232.0,8
JUL2,2013-07-26 12:00:00+00:00,1.0,16.1,199.0,0
JUL2,2013-07-27 12:00:00+00:00,0.0,16.7,204.0,0
JUL2,2013-07-28 12:00:00+00:00,0.0,16.6,169.0,0
JUL2,2013-07-29 12:00:00+00:00,0.0,11.0,145.0,64
JUL2,2013-07-30 12:00:00+00:00,0.0,8.7,320.0,128
JUL2,2013-07-31 12:00:00+00:00,0.0,12.8,329.0,0
JUL2,2013-08-01 12:00:00+00:00,0.0,15.5,200.0,0
JUL2,2013-08-02 12:00:00+00:00,-1.0,16.8,207.0,2
JUL2,2013-08-03 12:00:00+00:00,-2.0,19.9,195.0,0
JUL2,2013-08-04 12:00:00+00:00,-1.0,17.9,189.0,0
JUL2,2013-08-05 12:00:00+00:00,0.0,17.0,195.0,0
JUL2,2013-08-06 12:00:00+00:00,0.0,16.4,193.0,14
JUL2,2013-08-07 12:00:00+00:00,0.0,12.8,180.0,14
JUL2,2013-08-08 12:00:00+00:00,-1.0,9.5,162.0,116
JUL2,2013-08-09 12:00:00+00:00,0.0,7.4,194.0,116
JUL2,2013-08-10 12:00:00+00:00,0.0,8.0,323.0,40
JUL2,2013-08-11 12:00:00+00:00,0.0,10.9,197.0,0
JUL2,2013-08-12 12:00:00+00:00,0.0,12.2,196.0,0
JUL2,2013-08-13 12:00:00+00:00,0.0,11.6,174.0,0
JUL2,2013-08-14 12:00:00+00:00,0.0,8.6,134.0,0
JUL2,2013-08-15 12:00:00+00:00,0.0,10.9,201.0,0
JUL2,2013-08-16 12:00:00+00:00,0.0,13.2,174.0,0
JUL2,2013-08-17 12:00:00+00:00,0.0,13.1,198.0,0
JUL2,2013-08-18 12:00:00+00:00,0.0,12.9,199.0,0
JUL2,2013-08-19 12:00:00+00:00,0.0,10.7,198.0,28
JUL2,2013-08-20 12:00:00+00:00,0.0,5.4,311.0,176
JUL2,2013-08-21 12:00:00+00:00,0.0,11.8,159.0,0
JUL2,2013-08-22 12:00:00+00:00,0.0,13.8,174.0,0
JUL2,2013-08-23 12:00:00+00:00,0.0,11.3,221.0,2
JUL2,2013-08-24 12:00:00+00:00,0.0,11.0,206.0,82
JUL2,2013-08-25 12:00:00+00:00,1.0,4.3,179.0,236
JUL2,2013-08-26 12:00:00+00:00,1.0,4.5,204.0,6
JUL2,2013-08-27 12:00:00+00:00,1.0,5.4,197.0,30
JUL2,2013-08-28 12:00:00+00:00,0.0,4.7,323.0,92
JUL2,2013-08-29 12:00:00+00:00,0.0,7.6,189.0,4
JUL2,2013-08-30 12:00:00+00:00,-1.0,10.3,336.0,0
JUL2,2013-08-31 12:00:00+00:00,0.0,9.5,313.0,0
JUL2,2013-09-01 12:00:00+00:00,0.0,9.0,24.0,0
JUL2,2013-09-02 12:00:00+00:00,0.0,6.7,328.0,4
JUL2,2013-09-03 12:00:00+00:00,-1.0,12.8,176.0,0
JUL2,2013-09-04 12:00:00+00:00,-1.0,14.6,193.0,0
JUL2,2013-09-05 12:00:00+00:00,0.0,14.8,185.0,0
JUL2,2013-09-06 12:00:00+00:00,0.0,11.9,202.0,0
JUL2,2013-09-07 12:00:00+00:00,0.0,12.2,203.0,0
JUL2,2013-09-08 12:00:00+00:00,0.0,8.8,167.0,40
JUL2,2013-09-09 12:00:00+00:00,0.0,3.7,196.0,248
JUL2,2013-09-10 12:00:00+00:00,1.0,4.1,252.0,34
JUL2,2013-09-11 12:00:00+00:00,1.0,0.8,16.0,44
JUL2,2013-09-12 12:00:00+00:00,0.0,1.8,26.0,0
JUL2,2013-09-13 12:00:00+00:00,0.0,2.0,42.0,2
JUL2,2013-09-14 12:00:00+00:00,0.0,8.7,87.0,0
JUL2,2013-09-15 12:00:00+00:00,0.0,5.2,217.0,0
JUL2,2013-09-16 12:00:00+00:00,0.0,5.6,193.0,32
JUL2,2013-09-17 12:00:00+00:00,0.0,-2.1,316.0,12
JUL2,2013-09-18 12:00:00+00:00,0.0,8.3,196.0,8
JUL2,2013-09-19 12:00:00+00:00,-1.0,2.8,301.0,36
JUL2,2013-09-20 12:00:00+00:00,-1.0,7.9,48.0,0
JUL2,2013-09-21 12:00:00+00:00,0.0,7.5,318.0,0
JUL2,2013-09-22 12:00:00+00:00,0.0,7.7,142.0,0
JUL2,2013-09-23 12:00:00+00:00,-1.0,11.4,192.0,0
JUL2,2013-09-24 12:00:00+00:00,-1.0,14.9,204.0,0
JUL2,2013-09-25 12:00:00+00:00,0.0,11.4,188.0,0
JUL2,2013-09-26 12:00:00+00:00,1.0,8.7,120.0,0
JUL2,2013-09-27 12:00:00+00:00,0.0,8.3,359.0,10
JUL2,2013-09-28 12:00:00+00:00,0.0,12.9,197.0,0
JUL2,2013-09-29 12:00:00+00:00,0.0,5.9,57.0,34
JUL2,2013-09-30 12:00:00+00:00,1.0,4.2,344.0,74
JUL2,2013-10-01 12:00:00+00:00,0.0,5.7,175.0,6
JUL2,2013-10-02 12:00:00+00:00,0.0,6.5,88.0,
JUL2,2013-10-03 12:00:00+00:00,-1.0,8.8,197.0,0
JUL2,2013-10-04 12:00:00+00:00,0.0,11.6,196.0,0
JUL2,2013-10-05 12:00:00+00:00,0.0,6.2,175.0,4
JUL2,2013-10-06 12:00:00+00:00,0.0,3.2,166.0,66
JUL2,2013-10-07 12:00:00+00:00,0.0,7.3,185.0,14
JUL2,2013-10-08 12:00:00+00:00,0.0,7.0,211.0,18
JUL2,2013-10-09 12:00:00+00:00,0.0,2.6,175.0,26
JUL2,2013-10-10 12:00:00+00:00,1.0,1.4,189.0,30
JUL2,2013-10-11 12:00:00+00:00,24.0,-0.2,171.0,6
JUL2,2013-10-12 12:00:00+00:00,47.0,-4.0,138.0,26
JUL2,2013-10-13 12:00:00+00:00,36.0,1.1,134.0,38
JUL2,2013-10-14 12:00:00+00:00,28.0,2.3,156.0,20
JUL2,2013-10-15 12:00:00+00:00,24.0,2.3,195.0,4
JUL2,2013-10-16 12:00:00+00:00,22.0,0.1,328.0,24
JUL2,2013-10-17 12:00:00+00:00,16.0,3.9,174.0,6
JUL2,2013-10-18 12:00:00+00:00,14.0,5.9,27.0,0
JUL2,2013-10-19 12:00:00+00:00,12.0,7.8,1.0,0
JUL2,2013-10-20 12:00:00+00:00,9.0,5.3,207.0,2
JUL2,2013-10-21 12:00:00+00:00,5.0,5.1,218.0,24
JUL2,2013-10-22 12:00:00+00:00,0.0,5.9,194.0,4
JUL2,2013-10-23 12:00:00+00:00,-1.0,4.3,149.0,238
JUL2,2013-10-24 12:00:00+00:00,1.0,4.7,203.0,354
JUL2,2013-10-25 12:00:00+00:00,0.0,6.6,182.0,0
JUL2,2013-10-26 12:00:00+00:00,-1.0,12.2,211.0,0
JUL2,2013-10-27 12:00:00+00:00,1.0,5.9,188.0,4
JUL2,2013-10-28 12:00:00+00:00,1.0,5.3,218.0,4
JUL2,2013-10-29 12:00:00+00:00,1.0,4.2,193.0,20
JUL2,2013-10-30 12:00:00+00:00,16.0,-1.3,191.0,8
JUL2,2013-10-31 12:00:00+00:00,7.0,3.9,5.0,48
JUL2,2013-11-01 12:00:00+00:00,4.0,3.0,181.0,10
JUL2,2013-11-02 12:00:00+00:00,4.0,2.5,170.0,2
JUL2,2013-11-03 12:00:00+00:00,-3.0,-0.2,142.0,20
JUL2,2013-11-04 12:00:00+00:00,3.0,-0.9,190.0,0
JUL2,2013-11-05 12:00:00+00:00,4.0,-3.6,215.0,0
JUL2,2013-11-06 12:00:00+00:00,22.0,-0.8,,0
JUL2,2013-11-07 12:00:00+00:00,16.0,8.0,30.0,24
JUL2,2013-11-08 12:00:00+00:00,16.0,3.2,202.0,20
JUL2,2013-11-09 12:00:00+00:00,14.0,-1.1,145.0,12
JUL2,2013-11-10 12:00:00+00:00,19.0,-2.5,221.0,2
JUL2,2013-11-11 12:00:00+00:00,33.0,-8.1,316.0,0
JUL2,2013-11-12 12:00:00+00:00,24.0,4.9,86.0,18
JUL2,2013-11-13 12:00:00+00:00,22.0,0.9,94.0,
JUL2,2013-11-14 12:00:00+00:00,22.0,1.9,350.0,0
JUL2,2013-11-15 12:00:00+00:00,42.0,0.4,344.0,0
JUL2,2013-11-16 12:00:00+00:00,34.0,4.4,15.0,8
JUL2,2013-11-17 12:00:00+00:00,30.0,5.7,117.0,8
JUL2,2013-11-18 12:00:00+00:00,33.0,-0.3,170.0,0
JUL2,2013-11-19 12:00:00+00:00,31.0,-0.8,146.0,0
JUL2,2013-11-20 12:00:00+00:00,39.0,-4.3,337.0,0
JUL2,2013-11-21 12:00:00+00:00,47.0,-7.1,183.0,0
JUL2,2013-11-22 12:00:00+00:00,55.0,-8.3,92.0,0
JUL2,2013-11-23 12:00:00+00:00,50.0,-8.7,29.0,0
JUL2,2013-11-24 12:00:00+00:00,48.0,-6.3,320.0,0
JUL2,2013-11-25 12:00:00+00:00,59.0,-12.6,357.0,0
JUL2,2013-11-26 12:00:00+00:00,60.0,-15.4,322.0,0
JUL2,2013-11-27 12:00:00+00:00,51.0,-12.1,14.0,0
JUL2,2013-11-28 12:00:00+00:00,49.0,-6.9,85.0,0
JUL2,2013-11-29 12:00:00+00:00,47.0,-0.8,66.0,0
JUL2,2013-11-30 12:00:00+00:00,48.0,-8.7,337.0,0
JUL2,2013-12-01 12:00:00+00:00,46.0,-6.4,33.0,0
JUL2,2013-12-02 12:00:00+00:00,45.0,3.6,58.0,8
JUL2,2013-12-03 12:00:00+00:00,45.0,5.6,341.0,2
JUL2,2013-12-04 12:00:00+00:00,46.0,1.1,249.0,0
JUL2,2013-12-05 12:00:00+00:00,46.0,-0.9,16.0,0
JUL2,2013-12-06 12:00:00+00:00,47.0,-6.8,28.0,0
JUL2,2013-12-07 12:00:00+00:00,45.0,-9.8,156.0,0
JUL2,2013-12-08 12:00:00+00:00,44.0,-1.6,326.0,0
JUL2,2013-12-09 12:00:00+00:00,46.0,-0.2,9.0,0
JUL2,2013-12-10 12:00:00+00:00,45.0,3.0,85.0,0
JUL2,2013-12-11 12:00:00+00:00,43.0,2.8,149.0,0
JUL2,2013-12-12 12:00:00+00:00,43.0,1.1,26.0,0
JUL2,2013-12-13 12:00:00+00:00,43.0,0.8,31.0,
JUL2,2013-12-14 12:00:00+00:00,44.0,-1.9,65.0,0
JUL2,2013-12-15 12:00:00+00:00,43.0,0.2,73.0,0
JUL2,2013-12-16 12:00:00+00:00,44.0,3.2,30.0,0
JUL2,2013-12-17 12:00:00+00:00,44.0,3.0,20.0,0
JUL2,2013-12-18 12:00:00+00:00,47.0,0.6,227.0,0
JUL2,2013-12-19 12:00:00+00:00,48.0,-4.6,204.0,0
JUL2,2013-12-20 12:00:00+00:00,48.0,-2.4,242.0,0
JUL2,2013-12-21 12:00:00+00:00,49.0,-1.4,179.0,2
JUL2,2013-12-22 12:00:00+00:00,49.0,-1.9,197.0,0
JUL2,2013-12-23 12:00:00+00:00,45.0,-1.7,301.0,0
JUL2,2013-12-24 12:00:00+00:00,48.0,-3.8,185.0,0
JUL2,2013-12-25 12:00:00+00:00,77.0,-3.2,161.0,0
JUL2,2013-12-26 12:00:00+00:00,127.0,-6.8,320.0,0
JUL2,2013-12-27 12:00:00+00:00,120.0,0.0,104.0,0
JUL2,2013-12-28 12:00:00+00:00,112.0,-2.7,137.0,0
JUL2,2013-12-29 12:00:00+00:00,125.0,-7.9,326.0,0
JUL2,2013-12-30 12:00:00+00:00,113.0,-6.4,23.0,0
JUL2,2013-12-31 12:00:00+00:00,106.0,-1.5,317.0,0
JUL2,2014-01-01 12:00:00+00:00,105.0,-1.9,18.0,2
JUL2,2014-01-02 12:00:00+00:00,105.0,-3.9,184.0,0
JUL2,2014-01-03 12:00:00+00:00,105.0,-4.1,213.0,0
JUL2,2014-01-04 12:00:00+00:00,104.0,-0.8,178.0,0
JUL2,2014-01-05 12:00:00+00:00,133.0,-6.9,320.0,0
JUL2,2014-01-06 12:00:00+00:00,123.0,3.1,100.0,6
JUL2,2014-01-07 12:00:00+00:00,119.0,4.6,43.0,2
JUL2,2014-01-08 12:00:00+00:00,117.0,3.1,19.0,4
JUL2,2014-01-09 12:00:00+00:00,115.0,4.0,22.0,0
JUL2,2014-01-10 12:00:00+00:00,113.0,-1.1,11.0,0
JUL2,2014-01-11 12:00:00+00:00,111.0,2.3,117.0,0
JUL2,2014-01-12 12:00:00+00:00,107.0,0.8,33.0,0
JUL2,2014-01-13 12:00:00+00:00,109.0,-0.6,61.0,0
JUL2,2014-01-14 12:00:00+00:00,133.0,-5.0,,0
JUL2,2014-01-15 12:00:00+00:00,131.0,-6.8,12.0,0
JUL2,2014-01-16 12:00:00+00:00,130.0,-5.4,228.0,2
JUL2,2014-01-17 12:00:00+00:00,151.0,-4.2,124.0,0
JUL2,2014-01-18 12:00:00+00:00,142.0,-2.6,153.0,0
JUL2,2014-01-19 12:00:00+00:00,144.0,-1.9,139.0,0
JUL2,2014-01-20 12:00:00+00:00,145.0,-2.3,178.0,10
JUL2,2014-01-21 12:00:00+00:00,146.0,-6.7,318.0,2
JUL2,2014-01-22 12:00:00+00:00,140.0,-3.1,229.0,0
JUL2,2014-01-23 12:00:00+00:00,136.0,-4.9,102.0,4
JUL2,2014-01-24 12:00:00+00:00,143.0,-11.9,341.0,0
JUL2,2014-01-25 12:00:00+00:00,141.0,-8.9,95.0,0
JUL2,2014-01-26 12:00:00+00:00,145.0,-10.5,334.0,0
JUL2,2014-01-27 12:00:00+00:00,141.0,-9.3,286.0,0
JUL2,2014-01-28 12:00:00+00:00,140.0,-12.4,138.0,0
JUL2,2014-01-29 12:00:00+00:00,137.0,-9.5,200.0,0
JUL2,2014-01-30 12:00:00+00:00,138.0,-7.3,75.0,0
JUL2,2014-01-31 12:00:00+00:00,157.0,-4.2,158.0,0
JUL2,2014-02-01 12:00:00+00:00,158.0,-1.1,156.0,0
JUL2,2014-02-02 12:00:00+00:00,171.0,-6.3,,0
JUL2,2014-02-03 12:00:00+00:00,172.0,-2.5,,0
JUL2,2014-02-04 12:00:00+00:00,186.0,-5.2,176.0,0
JUL2,2014-02-05 12:00:00+00:00,185.0,-6.5,112.0,0
JUL2,2014-02-06 12:00:00+00:00,180.0,-3.3,108.0,0
JUL2,2014-02-07 12:00:00+00:00,176.0,-4.3,180.0,2
JUL2,2014-02-08 12:00:00+00:00,193.0,-5.2,129.0,0
JUL2,2014-02-09 12:00:00+00:00,192.0,-7.5,2.0,0
JUL2,2014-02-10 12:00:00+00:00,191.0,-5.9,161.0,0
JUL2,2014-02-11 12:00:00+00:00,186.0,-5.0,37.0,0
JUL2,2014-02-12 12:00:00+00:00,182.0,-7.3,70.0,0
JUL2,2014-02-13 12:00:00+00:00,180.0,-6.0,145.0,0
JUL2,2014-02-14 12:00:00+00:00,177.0,-2.4,111.0,0
JUL2,2014-02-15 12:00:00+00:00,180.0,-1.7,203.0,6
JUL2,2014-02-16 12:00:00+00:00,181.0,-3.0,198.0,0
JUL2,2014-02-17 12:00:00+00:00,199.0,-4.1,176.0,0
JUL2,2014-02-18 12:00:00+00:00,195.0,2.4,86.0,0
JUL2,2014-02-19 12:00:00+00:00,205.0,-5.1,140.0,0
JUL2,2014-02-20 12:00:00+00:00,204.0,-0.5,350.0,8
JUL2,2014-02-21 12:00:00+00:00,201.0,-1.7,186.0,12
JUL2,2014-02-22 12:00:00+00:00,204.0,-9.3,337.0,0
JUL2,2014-02-23 12:00:00+00:00,194.0,-2.6,29.0,0
JUL2,2014-02-24 12:00:00+00:00,194.0,-4.5,91.0,6
JUL2,2014-02-25 12:00:00+00:00,192.0,-4.4,212.0,0
JUL2,2014-02-26 12:00:00+00:00,192.0,-4.3,101.0,2
JUL2,2014-02-27 12:00:00+00:00,189.0,-5.1,210.0,8
JUL2,2014-02-28 12:00:00+00:00,189.0,-6.8,145.0,4
JUL2,2014-03-01 12:00:00+00:00,192.0,-4.8,0.0,0
JUL2,2014-03-02 12:00:00+00:00,193.0,-7.7,183.0,0
JUL2,2014-03-03 12:00:00+00:00,190.0,-4.1,312.0,6
JUL2,2014-03-04 12:00:00+00:00,190.0,-7.2,313.0,6
JUL2,2014-03-05 12:00:00+00:00,188.0,-6.3,316.0,0
JUL2,2014-03-06 12:00:00+00:00,190.0,-5.3,184.0,8
JUL2,2014-03-07 12:00:00+00:00,187.0,0.0,290.0,14
JUL2,2014-03-08 12:00:00+00:00,185.0,1.1,340.0,2
JUL2,2014-03-09 12:00:00+00:00,179.0,5.9,58.0,0
JUL2,2014-03-10 12:00:00+00:00,177.0,3.3,141.0,0
JUL2,2014-03-11 12:00:00+00:00,176.0,3.9,101.0,0
JUL2,2014-03-12 12:00:00+00:00,177.0,4.4,358.0,0
JUL2,2014-03-13 12:00:00+00:00,173.0,5.7,18.0,0
JUL2,2014-03-14 12:00:00+00:00,173.0,4.3,63.0,0
JUL2,2014-03-15 12:00:00+00:00,172.0,0.3,141.0,0
JUL2,2014-03-16 12:00:00+00:00,170.0,1.1,358.0,0
JUL2,2014-03-17 12:00:00+00:00,168.0,3.7,11.0,0
JUL2,2014-03-18 12:00:00+00:00,165.0,6.2,28.0,0
JUL2,2014-03-19 12:00:00+00:00,164.0,-1.1,154.0,0
JUL2,2014-03-20 12:00:00+00:00,163.0,1.9,204.0,0
JUL2,2014-03-21 12:00:00+00:00,162.0,1.0,225.0,0
JUL2,2014-03-22 12:00:00+00:00,161.0,-1.2,170.0,0
JUL2,2014-03-23 12:00:00+00:00,228.0,-8.7,337.0,0
JUL2,2014-03-24 12:00:00+00:00,224.0,-9.8,328.0,0
JUL2,2014-03-25 12:00:00+00:00,214.0,-7.9,170.0,8
JUL2,2014-03-26 12:00:00+00:00,204.0,-5.7,183.0,8
JUL2,2014-03-27 12:00:00+00:00,200.0,-5.1,93.0,2
JUL2,2014-03-28 12:00:00+00:00,195.0,-1.4,200.0,0
JUL2,2014-03-29 12:00:00+00:00,192.0,-0.7,130.0,0
JUL2,2014-03-30 12:00:00+00:00,186.0,6.0,229.0,0
JUL2,2014-03-31 12:00:00+00:00,183.0,4.2,12.0,0
JUL2,2014-04-01 12:00:00+00:00,181.0,3.7,102.0,0
JUL2,2014-04-02 12:00:00+00:00,176.0,5.8,287.0,0
JUL2,2014-04-03 12:00:00+00:00,179.0,1.5,167.0,0
JUL2,2014-04-04 12:00:00+00:00,174.0,5.3,345.0,0
JUL2,2014-04-05 12:00:00+00:00,174.0,1.3,314.0,0
JUL2,2014-04-06 12:00:00+00:00,170.0,2.3,18.0,0
JUL2,2014-04-07 12:00:00+00:00,167.0,5.7,14.0,0
JUL2,2014-04-08 12:00:00+00:00,166.0,0.8,338.0,2
JUL2,2014-04-09 12:00:00+00:00,166.0,-3.0,327.0,10
JUL2,2014-04-10 12:00:00+00:00,166.0,-0.1,336.0,0
JUL2,2014-04-11 12:00:00+00:00,163.0,4.7,10.0,0
JUL2,2014-04-12 12:00:00+00:00,163.0,1.9,44.0,0
JUL2,2014-04-13 12:00:00+00:00,161.0,1.1,316.0,4
JUL2,2014-04-14 12:00:00+00:00,158.0,2.9,27.0,0
JUL2,2014-04-15 12:00:00+00:00,157.0,-7.0,340.0,0
JUL2,2014-04-16 12:00:00+00:00,156.0,-3.6,53.0,0
JUL2,2014-04-17 12:00:00+00:00,156.0,0.4,359.0,0
JUL2,2014-04-18 12:00:00+00:00,156.0,-1.5,350.0,0
JUL2,2014-04-19 12:00:00+00:00,163.0,-0.1,102.0,4
JUL2,2014-04-20 12:00:00+00:00,158.0,1.7,197.0,0
JUL2,2014-04-21 12:00:00+00:00,156.0,0.6,118.0,0
JUL2,2014-04-22 12:00:00+00:00,156.0,1.2,195.0,0
JUL2,2014-04-23 12:00:00+00:00,150.0,6.5,29.0,0
JUL2,2014-04-24 12:00:00+00:00,149.0,4.9,10.0,0
JUL2,2014-04-25 12:00:00+00:00,146.0,4.5,17.0,0
JUL2,2014-04-26 12:00:00+00:00,141.0,6.0,189.0,0
JUL2,2014-04-27 12:00:00+00:00,145.0,-1.0,148.0,0
JUL2,2014-04-28 12:00:00+00:00,148.0,0.8,143.0,2
JUL2,2014-04-29 12:00:00+00:00,146.0,3.1,61.0,2
JUL2,2014-04-30 12:00:00+00:00,152.0,0.2,138.0,4
JUL2,2014-05-01 12:00:00+00:00,149.0,2.9,195.0,4
JUL2,2014-05-02 12:00:00+00:00,149.0,0.1,359.0,2
